Date,Category,Category_id,Price,Weight,Indent,Parent,Parent_ID
15/05/2011,Nonalcoholic beverages and beverage materials,6387,166.304,0.926,4,Food at home,4200
15/05/2011,Nondurables,818,220.165,30.266,1,All items,8106
15/05/2011,Nondurables less food,6247,211.633,16.525,1,All items,8106
15/05/2011,Nondurables less food and apparel,5488,266.147,12.923,1,All items,8106
15/05/2011,Nondurables less food and beverages,7080,210.446,15.474,3,Commodities less food and beverages,3891
15/05/2011,"Nondurables less food, beverages, and apparel",1465,271.195,11.873,4,Nondurables less food and beverages,7080
15/05/2011,Other food at home,4196,196.037,1.996,4,Food at home,4200
15/05/2011,Other food away from home,1346,162.483,0.329,4,Food away from home,1345
15/05/2011,Other foods,9728,208.214,1.466,5,Fats and oils,3612
15/05/2011,Other goods and services,8488,384.959,3.497,1,All items,8106
15/05/2011,Other miscellaneous foods,5930,123.343,0.432,6,Other foods,9728
15/05/2011,Other services,6741,313.707,11.34,3,Services,9735
15/05/2011,Owners’ equivalent rent of primary residence,2972,258.61,23.31,3,Shelter,8742
15/05/2011,Personal care,6986,207.704,2.591,2,Other goods and services,8488
15/05/2011,Personal care products,1231,159.478,0.671,3,Personal care,6986
15/05/2011,Personal care services,1191,230.505,0.638,3,Personal care,6986
15/05/2011,Personal computers and peripheral equipment,980,70.586,0.228,5,"Information technology, hardware and services",5358
15/05/2011,Private transportation,3815,209.664,16.082,2,Transportation,6812
15/05/2011,Professional services,3965,334.323,2.83,3,Medical care services,7803
15/05/2011,Public transportation,4134,272.417,1.227,2,Transportation,6812
15/05/2011,Recreation,8575,113.512,6.293,1,All items,8106
15/05/2011,Rent of primary residence,4363,252.403,5.925,3,Shelter,8742
15/05/2011,Rent of shelter,8577,261.102,31.607,3,Services,9735
15/05/2011,Services,9735,265.147,59.988,1,All items,8106
15/05/2011,Services less energy services,1033,272.244,56.297,3,All items less food and energy,5306
15/05/2011,Services less medical care services,5145,253.004,54.994,1,All items,8106
15/05/2011,Services less rent of shelter,9058,290.391,28.382,1,All items,8106
15/05/2011,Shelter,8742,250.707,31.955,2,Housing,6803
15/05/2011,Sugar and sweets,7995,205.285,0.297,5,Other food at home,4196
15/05/2011,Telephone services,2405,101.159,2.334,4,Information and information processing,8625
15/05/2011,Tenants’ and household insurance,7981,126.78,0.349,3,Shelter,8742
15/05/2011,Tobacco and smoking products,949,825.69,0.906,2,Other goods and services,8488
15/05/2011,Transportation,6812,214.457,17.308,1,All items,8106
15/05/2011,Transportation services,6999,268.408,6.14,2,Services,9735
15/05/2011,"Tuition, other school fees, and childcare",2308,593.725,2.903,3,Education,314
15/05/2011,Used cars and trucks,2211,148.264,2.055,4,New and used motor vehicles,2973
15/05/2011,Video and audio,5618,98.424,1.816,2,Recreation,8575
15/05/2011,Water and sewer and trash collection services,3706,178.806,1.095,3,Fuels and utilities,5463
15/05/2011,Women’s and girls’ apparel,7374,107.363,1.52,2,Apparel,5516
15/06/2011,Alcoholic beverages,7635,227.306,1.051,3,Food,4934
15/06/2011,All items,8106,225.722,100,0,,
15/06/2011,All items less energy,4604,224.711,90.921,1,All items,8106
15/06/2011,All items less food,3531,223.822,86.258,1,All items,8106
15/06/2011,All items less food and energy,5306,224.958,77.179,2,All items less energy,4604
15/06/2011,All items less medical care,2047,215.7,93.373,1,All items,8106
15/06/2011,All items less shelter,7199,216.303,68.045,1,All items,8106
15/06/2011,Apparel,5516,122.037,3.601,1,All items,8106
15/06/2011,Cereals and bakery products,2948,259.833,1.09,4,Food at home,4200
15/06/2011,Commodities,704,183.042,40.012,1,All items,8106
15/06/2011,Commodities less food,5867,161.441,26.27,1,All items,8106
15/06/2011,Commodities less food and beverages,3891,158.934,25.219,2,Commodities,704
15/06/2011,Commodities less food and energy commodities,4935,145.979,20.882,3,All items less food and energy,5306
15/06/2011,Communication,5970,83.391,3.313,2,Education and communication,1868
15/06/2011,Dairy and related products,5341,212.286,0.839,4,Food at home,4200
15/06/2011,Durables,2665,113.56,9.745,3,Commodities less food and beverages,3891
15/06/2011,Education,314,207.115,3.107,2,Education and communication,1868
15/06/2011,Education and communication,1868,131.3,6.421,1,All items,8106
15/06/2011,Educational books and supplies,5985,527.674,0.204,3,Education,314
15/06/2011,Energy,7558,237.889,9.079,1,All items,8106
15/06/2011,Energy commodities,8995,295.025,5.388,4,Commodities less food and energy commodities,4935
15/06/2011,Energy services,4748,193.669,3.691,2,Energy,7558
15/06/2011,Fats and oils,3612,219.368,0.232,5,Other food at home,4196
15/06/2011,Food,4934,227.493,13.742,2,Food and beverages,9257
15/06/2011,Food and beverages,9257,227.585,14.792,1,All items,8106
15/06/2011,Food at home,4200,225.818,7.816,3,Food,4934
15/06/2011,Food away from home,1345,231.097,5.926,3,Food,4934
15/06/2011,Footwear,7182,129.051,0.7,2,Apparel,5516
15/06/2011,Fruits and vegetables,9499,282.217,1.152,4,Food at home,4200
15/06/2011,Fuel oil and other fuels,416,340.775,0.309,4,Household energy,396
15/06/2011,Fuels and utilities,5463,219.939,5.096,2,Housing,6803
15/06/2011,Gasoline all types,789,289.077,4.865,4,Motor fuel,3840
15/06/2011,Hospital and related services,2710,641.042,1.703,3,Medical care services,7803
15/06/2011,Household energy,396,193.171,4,3,Fuels and utilities,5463
15/06/2011,Household furnishings and operations,9339,124.813,4.409,2,Housing,6803
15/06/2011,Household operations,8871,151.73,0.772,3,Household furnishings and operations,9339
15/06/2011,Housing,6803,218.77,41.46,1,All items,8106
15/06/2011,Infants’ and toddlers’ apparel,2101,111.56,0.192,2,Apparel,5516
15/06/2011,Information and information processing,8625,80.004,3.138,3,Communication,5970
15/06/2011,"Information technology, hardware and services",5358,9.049,0.804,4,Information and information processing,8625
15/06/2011,Lodging away from home,5762,141.84,0.776,3,Shelter,8742
15/06/2011,"Meats, poultry, fish, and eggs",8516,223.561,1.813,4,Food at home,4200
15/06/2011,Medical care,3411,399.5,6.627,1,All items,8106
15/06/2011,Medical care commodities,5635,324.102,1.633,2,Medical care,3411
15/06/2011,Medical care services,7803,422.741,4.994,2,Medical care,3411
15/06/2011,Men’s and boys’ apparel,2395,115.111,0.882,2,Apparel,5516
15/06/2011,Miscellaneous personal services,6567,361.765,1.055,3,Personal care,6986
15/06/2011,Motor fuel,3840,290.494,5.079,3,Private transportation,3815
15/06/2011,Motor vehicle maintenance and repair,9790,252.529,1.172,3,Private transportation,3815
15/06/2011,Motor vehicle parts and equipment,449,144.618,0.408,3,Private transportation,3815
15/06/2011,New and used motor vehicles,2973,100.992,6.333,3,Private transportation,3815
15/06/2011,New vehicles,4291,143.501,3.513,4,New and used motor vehicles,2973
15/06/2011,Nonalcoholic beverages and beverage materials,6387,166.866,0.926,4,Food at home,4200
15/06/2011,Nondurables,818,217.801,30.266,1,All items,8106
15/06/2011,Nondurables less food,6247,207.713,16.525,1,All items,8106
15/06/2011,Nondurables less food and apparel,5488,259.034,12.923,1,All items,8106
15/06/2011,Nondurables less food and beverages,7080,206.462,15.474,3,Commodities less food and beverages,3891
15/06/2011,"Nondurables less food, beverages, and apparel",1465,263.361,11.873,4,Nondurables less food and beverages,7080
15/06/2011,Other food at home,4196,197.027,1.996,4,Food at home,4200
15/06/2011,Other food away from home,1346,162.494,0.329,4,Food away from home,1345
15/06/2011,Other foods,9728,208.81,1.466,5,Fats and oils,3612
15/06/2011,Other goods and services,8488,386.068,3.497,1,All items,8106
15/06/2011,Other miscellaneous foods,5930,123.692,0.432,6,Other foods,9728
15/06/2011,Other services,6741,313.917,11.34,3,Services,9735
15/06/2011,Owners’ equivalent rent of primary residence,2972,259.009,23.31,3,Shelter,8742
15/06/2011,Personal care,6986,208.232,2.591,2,Other goods and services,8488
15/06/2011,Personal care products,1231,160.163,0.671,3,Personal care,6986
15/06/2011,Personal care services,1191,230.614,0.638,3,Personal care,6986
15/06/2011,Personal computers and peripheral equipment,980,69.43,0.228,5,"Information technology, hardware and services",5358
15/06/2011,Private transportation,3815,205.663,16.082,2,Transportation,6812
15/06/2011,Professional services,3965,335.125,2.83,3,Medical care services,7803
15/06/2011,Public transportation,4134,266.349,1.227,2,Transportation,6812
15/06/2011,Recreation,8575,113.448,6.293,1,All items,8106
15/06/2011,Rent of primary residence,4363,252.683,5.925,3,Shelter,8742
15/06/2011,Rent of shelter,8577,261.396,31.607,3,Services,9735
15/06/2011,Services,9735,265.318,59.988,1,All items,8106
15/06/2011,Services less energy services,1033,272.638,56.297,3,All items less food and energy,5306
15/06/2011,Services less medical care services,5145,252.972,54.994,1,All items,8106
15/06/2011,Services less rent of shelter,9058,290.05,28.382,1,All items,8106
15/06/2011,Shelter,8742,251.267,31.955,2,Housing,6803
15/06/2011,Sugar and sweets,7995,207.672,0.297,5,Other food at home,4196
15/06/2011,Telephone services,2405,101.204,2.334,4,Information and information processing,8625
15/06/2011,Tenants’ and household insurance,7981,127.155,0.349,3,Shelter,8742
15/06/2011,Tobacco and smoking products,949,828.86,0.906,2,Other goods and services,8488
15/06/2011,Transportation,6812,210.317,17.308,1,All items,8106
15/06/2011,Transportation services,6999,267.7,6.14,2,Services,9735
15/06/2011,"Tuition, other school fees, and childcare",2308,595.349,2.903,3,Education,314
15/06/2011,Used cars and trucks,2211,150.707,2.055,4,New and used motor vehicles,2973
15/06/2011,Video and audio,5618,97.922,1.816,2,Recreation,8575
15/06/2011,Water and sewer and trash collection services,3706,179.574,1.095,3,Fuels and utilities,5463
15/06/2011,Women’s and girls’ apparel,7374,108.838,1.52,2,Apparel,5516
15/07/2011,Alcoholic beverages,7635,226.915,1.051,3,Food,4934
15/07/2011,All items,8106,225.922,100,0,,
15/07/2011,All items less energy,4604,225.284,90.921,1,All items,8106
15/07/2011,All items less food,3531,224.968,86.258,1,All items,8106
15/07/2011,All items less food and energy,5306,225.463,77.179,2,All items less energy,4604
15/07/2011,All items less medical care,2047,216.818,93.373,1,All items,8106
15/07/2011,All items less shelter,7199,217.613,68.045,1,All items,8106
15/07/2011,Apparel,5516,123.562,3.601,1,All items,8106
15/07/2011,Cereals and bakery products,2948,259.615,1.09,4,Food at home,4200
15/07/2011,Commodities,704,184.701,40.012,1,All items,8106
15/07/2011,Commodities less food,5867,163.305,26.27,1,All items,8106
15/07/2011,Commodities less food and beverages,3891,160.855,25.219,2,Commodities,704
15/07/2011,Commodities less food and energy commodities,4935,146.37,20.882,3,All items less food and energy,5306
15/07/2011,Communication,5970,83.235,3.313,2,Education and communication,1868
15/07/2011,Dairy and related products,5341,214.781,0.839,4,Food at home,4200
15/07/2011,Durables,2665,113.697,9.745,3,Commodities less food and beverages,3891
15/07/2011,Education,314,208.477,3.107,2,Education and communication,1868
15/07/2011,Education and communication,1868,131.598,6.421,1,All items,8106
15/07/2011,Educational books and supplies,5985,528.975,0.204,3,Education,314
15/07/2011,Energy,7558,244.507,9.079,1,All items,8106
15/07/2011,Energy commodities,8995,307.662,5.388,4,Commodities less food and energy commodities,4935
15/07/2011,Energy services,4748,194.368,3.691,2,Energy,7558
15/07/2011,Fats and oils,3612,220.368,0.232,5,Other food at home,4196
15/07/2011,Food,4934,228.455,13.742,2,Food and beverages,9257
15/07/2011,Food and beverages,9257,228.453,14.792,1,All items,8106
15/07/2011,Food at home,4200,227.131,7.816,3,Food,4934
15/07/2011,Food away from home,1345,231.58,5.926,3,Food,4934
15/07/2011,Footwear,7182,129.026,0.7,2,Apparel,5516
15/07/2011,Fruits and vegetables,9499,285.577,1.152,4,Food at home,4200
15/07/2011,Fuel oil and other fuels,416,336.894,0.309,4,Household energy,396
15/07/2011,Fuels and utilities,5463,220.447,5.096,2,Housing,6803
15/07/2011,Gasoline all types,789,302.52,4.865,4,Motor fuel,3840
15/07/2011,Hospital and related services,2710,643.675,1.703,3,Medical care services,7803
15/07/2011,Household energy,396,193.621,4,3,Fuels and utilities,5463
15/07/2011,Household furnishings and operations,9339,124.87,4.409,2,Housing,6803
15/07/2011,Household operations,8871,151.908,0.772,3,Household furnishings and operations,9339
15/07/2011,Housing,6803,219.299,41.46,1,All items,8106
15/07/2011,Infants’ and toddlers’ apparel,2101,115.598,0.192,2,Apparel,5516
15/07/2011,Information and information processing,8625,79.846,3.138,3,Communication,5970
15/07/2011,"Information technology, hardware and services",5358,9.043,0.804,4,Information and information processing,8625
15/07/2011,Lodging away from home,5762,143.172,0.776,3,Shelter,8742
15/07/2011,"Meats, poultry, fish, and eggs",8516,224.61,1.813,4,Food at home,4200
15/07/2011,Medical care,3411,400.468,6.627,1,All items,8106
15/07/2011,Medical care commodities,5635,324.159,1.633,2,Medical care,3411
15/07/2011,Medical care services,7803,424.076,4.994,2,Medical care,3411
15/07/2011,Men’s and boys’ apparel,2395,117.114,0.882,2,Apparel,5516
15/07/2011,Miscellaneous personal services,6567,363.086,1.055,3,Personal care,6986
15/07/2011,Motor fuel,3840,303.903,5.079,3,Private transportation,3815
15/07/2011,Motor vehicle maintenance and repair,9790,252.769,1.172,3,Private transportation,3815
15/07/2011,Motor vehicle parts and equipment,449,144.96,0.408,3,Private transportation,3815
15/07/2011,New and used motor vehicles,2973,101.14,6.333,3,Private transportation,3815
15/07/2011,New vehicles,4291,143.549,3.513,4,New and used motor vehicles,2973
15/07/2011,Nonalcoholic beverages and beverage materials,6387,168.3,0.926,4,Food at home,4200
15/07/2011,Nondurables,818,219.814,30.266,1,All items,8106
15/07/2011,Nondurables less food,6247,210.536,16.525,1,All items,8106
15/07/2011,Nondurables less food and apparel,5488,262.591,12.923,1,All items,8106
15/07/2011,Nondurables less food and beverages,7080,209.517,15.474,3,Commodities less food and beverages,3891
15/07/2011,"Nondurables less food, beverages, and apparel",1465,267.418,11.873,4,Nondurables less food and beverages,7080
15/07/2011,Other food at home,4196,197.654,1.996,4,Food at home,4200
15/07/2011,Other food away from home,1346,162.971,0.329,4,Food away from home,1345
15/07/2011,Other foods,9728,209.632,1.466,5,Fats and oils,3612
15/07/2011,Other goods and services,8488,386.568,3.497,1,All items,8106
15/07/2011,Other miscellaneous foods,5930,124.418,0.432,6,Other foods,9728
15/07/2011,Other services,6741,314.461,11.34,3,Services,9735
15/07/2011,Owners’ equivalent rent of primary residence,2972,259.664,23.31,3,Shelter,8742
15/07/2011,Personal care,6986,208.228,2.591,2,Other goods and services,8488
15/07/2011,Personal care products,1231,159.763,0.671,3,Personal care,6986
15/07/2011,Personal care services,1191,230.454,0.638,3,Personal care,6986
15/07/2011,Personal computers and peripheral equipment,980,69.089,0.228,5,"Information technology, hardware and services",5358
15/07/2011,Private transportation,3815,209.018,16.082,2,Transportation,6812
15/07/2011,Professional services,3965,335.831,2.83,3,Medical care services,7803
15/07/2011,Public transportation,4134,265.862,1.227,2,Transportation,6812
15/07/2011,Recreation,8575,113.332,6.293,1,All items,8106
15/07/2011,Rent of primary residence,4363,253.315,5.925,3,Shelter,8742
15/07/2011,Rent of shelter,8577,261.882,31.607,3,Services,9735
15/07/2011,Services,9735,265.897,59.988,1,All items,8106
15/07/2011,Services less energy services,1033,273.207,56.297,3,All items less food and energy,5306
15/07/2011,Services less medical care services,5145,253.218,54.994,1,All items,8106
15/07/2011,Services less rent of shelter,9058,290.297,28.382,1,All items,8106
15/07/2011,Shelter,8742,251.947,31.955,2,Housing,6803
15/07/2011,Sugar and sweets,7995,207.321,0.297,5,Other food at home,4196
15/07/2011,Telephone services,2405,100.961,2.334,4,Information and information processing,8625
15/07/2011,Tenants’ and household insurance,7981,127.278,0.349,3,Shelter,8742
15/07/2011,Tobacco and smoking products,949,833.067,0.906,2,Other goods and services,8488
15/07/2011,Transportation,6812,213.484,17.308,1,All items,8106
15/07/2011,Transportation services,6999,267.367,6.14,2,Services,9735
15/07/2011,"Tuition, other school fees, and childcare",2308,599.439,2.903,3,Education,314
15/07/2011,Used cars and trucks,2211,151.827,2.055,4,New and used motor vehicles,2973
15/07/2011,Video and audio,5618,98.435,1.816,2,Recreation,8575
15/07/2011,Water and sewer and trash collection services,3706,179.974,1.095,3,Fuels and utilities,5463
15/07/2011,Women’s and girls’ apparel,7374,110.363,1.52,2,Apparel,5516
15/08/2011,Alcoholic beverages,7635,227.345,1.051,3,Food,4934
15/08/2011,All items,8106,226.545,100,0,,
15/08/2011,All items less energy,4604,225.93,90.921,1,All items,8106
15/08/2011,All items less food,3531,225.757,86.258,1,All items,8106
15/08/2011,All items less food and energy,5306,226.014,77.179,2,All items less energy,4604
15/08/2011,All items less medical care,2047,217.649,93.373,1,All items,8106
15/08/2011,All items less shelter,7199,218.612,68.045,1,All items,8106
15/08/2011,Apparel,5516,124.934,3.601,1,All items,8106
15/08/2011,Cereals and bakery products,2948,262.369,1.09,4,Food at home,4200
15/08/2011,Commodities,704,185.783,40.012,1,All items,8106
15/08/2011,Commodities less food,5867,164.317,26.27,1,All items,8106
15/08/2011,Commodities less food and beverages,3891,161.879,25.219,2,Commodities,704
15/08/2011,Commodities less food and energy commodities,4935,146.897,20.882,3,All items less food and energy,5306
15/08/2011,Communication,5970,83.112,3.313,2,Education and communication,1868
15/08/2011,Dairy and related products,5341,216.72,0.839,4,Food at home,4200
15/08/2011,Durables,2665,114,9.745,3,Commodities less food and beverages,3891
15/08/2011,Education,314,209.073,3.107,2,Education and communication,1868
15/08/2011,Education and communication,1868,131.685,6.421,1,All items,8106
15/08/2011,Educational books and supplies,5985,528.86,0.204,3,Education,314
15/08/2011,Energy,7558,247.367,9.079,1,All items,8106
15/08/2011,Energy commodities,8995,312.602,5.388,4,Commodities less food and energy commodities,4935
15/08/2011,Energy services,4748,195.223,3.691,2,Energy,7558
15/08/2011,Fats and oils,3612,222.384,0.232,5,Other food at home,4196
15/08/2011,Food,4934,229.643,13.742,2,Food and beverages,9257
15/08/2011,Food and beverages,9257,229.589,14.792,1,All items,8106
15/08/2011,Food at home,4200,228.508,7.816,3,Food,4934
15/08/2011,Food away from home,1345,232.513,5.926,3,Food,4934
15/08/2011,Footwear,7182,129.766,0.7,2,Apparel,5516
15/08/2011,Fruits and vegetables,9499,287.215,1.152,4,Food at home,4200
15/08/2011,Fuel oil and other fuels,416,335.995,0.309,4,Household energy,396
15/08/2011,Fuels and utilities,5463,221.155,5.096,2,Housing,6803
15/08/2011,Gasoline all types,789,308.398,4.865,4,Motor fuel,3840
15/08/2011,Hospital and related services,2710,647.003,1.703,3,Medical care services,7803
15/08/2011,Household energy,396,194.359,4,3,Fuels and utilities,5463
15/08/2011,Household furnishings and operations,9339,125.275,4.409,2,Housing,6803
15/08/2011,Household operations,8871,152.066,0.772,3,Household furnishings and operations,9339
15/08/2011,Housing,6803,219.78,41.46,1,All items,8106
15/08/2011,Infants’ and toddlers’ apparel,2101,116.559,0.192,2,Apparel,5516
15/08/2011,Information and information processing,8625,79.722,3.138,3,Communication,5970
15/08/2011,"Information technology, hardware and services",5358,8.975,0.804,4,Information and information processing,8625
15/08/2011,Lodging away from home,5762,140.659,0.776,3,Shelter,8742
15/08/2011,"Meats, poultry, fish, and eggs",8516,225.514,1.813,4,Food at home,4200
15/08/2011,Medical care,3411,401.431,6.627,1,All items,8106
15/08/2011,Medical care commodities,5635,324.395,1.633,2,Medical care,3411
15/08/2011,Medical care services,7803,425.328,4.994,2,Medical care,3411
15/08/2011,Men’s and boys’ apparel,2395,116.898,0.882,2,Apparel,5516
15/08/2011,Miscellaneous personal services,6567,364.537,1.055,3,Personal care,6986
15/08/2011,Motor fuel,3840,309.112,5.079,3,Private transportation,3815
15/08/2011,Motor vehicle maintenance and repair,9790,253.337,1.172,3,Private transportation,3815
15/08/2011,Motor vehicle parts and equipment,449,145.537,0.408,3,Private transportation,3815
15/08/2011,New and used motor vehicles,2973,101.297,6.333,3,Private transportation,3815
15/08/2011,New vehicles,4291,143.572,3.513,4,New and used motor vehicles,2973
15/08/2011,Nonalcoholic beverages and beverage materials,6387,168.012,0.926,4,Food at home,4200
15/08/2011,Nondurables,818,221.179,30.266,1,All items,8106
15/08/2011,Nondurables less food,6247,212.073,16.525,1,All items,8106
15/08/2011,Nondurables less food and apparel,5488,264.643,12.923,1,All items,8106
15/08/2011,Nondurables less food and beverages,7080,211.198,15.474,3,Commodities less food and beverages,3891
15/08/2011,"Nondurables less food, beverages, and apparel",1465,269.682,11.873,4,Nondurables less food and beverages,7080
15/08/2011,Other food at home,4196,199.249,1.996,4,Food at home,4200
15/08/2011,Other food away from home,1346,163.468,0.329,4,Food away from home,1345
15/08/2011,Other foods,9728,211.126,1.466,5,Fats and oils,3612
15/08/2011,Other goods and services,8488,387.673,3.497,1,All items,8106
15/08/2011,Other miscellaneous foods,5930,125.193,0.432,6,Other foods,9728
15/08/2011,Other services,6741,315.15,11.34,3,Services,9735
15/08/2011,Owners’ equivalent rent of primary residence,2972,260.211,23.31,3,Shelter,8742
15/08/2011,Personal care,6986,208.649,2.591,2,Other goods and services,8488
15/08/2011,Personal care products,1231,159.017,0.671,3,Personal care,6986
15/08/2011,Personal care services,1191,230.779,0.638,3,Personal care,6986
15/08/2011,Personal computers and peripheral equipment,980,67.192,0.228,5,"Information technology, hardware and services",5358
15/08/2011,Private transportation,3815,210.575,16.082,2,Transportation,6812
15/08/2011,Professional services,3965,336.426,2.83,3,Medical care services,7803
15/08/2011,Public transportation,4134,267.455,1.227,2,Transportation,6812
15/08/2011,Recreation,8575,113.461,6.293,1,All items,8106
15/08/2011,Rent of primary residence,4363,254.265,5.925,3,Shelter,8742
15/08/2011,Rent of shelter,8577,262.558,31.607,3,Services,9735
15/08/2011,Services,9735,266.471,59.988,1,All items,8106
15/08/2011,Services less energy services,1033,273.755,56.297,3,All items less food and energy,5306
15/08/2011,Services less medical care services,5145,253.904,54.994,1,All items,8106
15/08/2011,Services less rent of shelter,9058,291.055,28.382,1,All items,8106
15/08/2011,Shelter,8742,252.42,31.955,2,Housing,6803
15/08/2011,Sugar and sweets,7995,209.78,0.297,5,Other food at home,4196
15/08/2011,Telephone services,2405,101.006,2.334,4,Information and information processing,8625
15/08/2011,Tenants’ and household insurance,7981,127.581,0.349,3,Shelter,8742
15/08/2011,Tobacco and smoking products,949,837.427,0.906,2,Other goods and services,8488
15/08/2011,Transportation,6812,215.052,17.308,1,All items,8106
15/08/2011,Transportation services,6999,267.867,6.14,2,Services,9735
15/08/2011,"Tuition, other school fees, and childcare",2308,601.281,2.903,3,Education,314
15/08/2011,Used cars and trucks,2211,153.211,2.055,4,New and used motor vehicles,2973
15/08/2011,Video and audio,5618,98.047,1.816,2,Recreation,8575
15/08/2011,Water and sewer and trash collection services,3706,180.159,1.095,3,Fuels and utilities,5463
15/08/2011,Women’s and girls’ apparel,7374,112.69,1.52,2,Apparel,5516
15/09/2011,Alcoholic beverages,7635,227.285,1.051,3,Food,4934
15/09/2011,All items,8106,226.889,100,0,,
15/09/2011,All items less energy,4604,226.19,90.921,1,All items,8106
15/09/2011,All items less food,3531,226.389,86.258,1,All items,8106
15/09/2011,All items less food and energy,5306,226.137,77.179,2,All items less energy,4604
15/09/2011,All items less medical care,2047,218.324,93.373,1,All items,8106
15/09/2011,All items less shelter,7199,219.458,68.045,1,All items,8106
15/09/2011,Apparel,5516,123.529,3.601,1,All items,8106
15/09/2011,Cereals and bakery products,2948,264.757,1.09,4,Food at home,4200
15/09/2011,Commodities,704,186.622,40.012,1,All items,8106
15/09/2011,Commodities less food,5867,165.062,26.27,1,All items,8106
15/09/2011,Commodities less food and beverages,3891,162.643,25.219,2,Commodities,704
15/09/2011,Commodities less food and energy commodities,4935,146.533,20.882,3,All items less food and energy,5306
15/09/2011,Communication,5970,83.064,3.313,2,Education and communication,1868
15/09/2011,Dairy and related products,5341,219.381,0.839,4,Food at home,4200
15/09/2011,Durables,2665,113.488,9.745,3,Commodities less food and beverages,3891
15/09/2011,Education,314,209.477,3.107,2,Education and communication,1868
15/09/2011,Education and communication,1868,131.772,6.421,1,All items,8106
15/09/2011,Educational books and supplies,5985,535.859,0.204,3,Education,314
15/09/2011,Energy,7558,252.319,9.079,1,All items,8106
15/09/2011,Energy commodities,8995,321.179,5.388,4,Commodities less food and energy commodities,4935
15/09/2011,Energy services,4748,196.677,3.691,2,Energy,7558
15/09/2011,Fats and oils,3612,223.6,0.232,5,Other food at home,4196
15/09/2011,Food,4934,230.673,13.742,2,Food and beverages,9257
15/09/2011,Food and beverages,9257,230.542,14.792,1,All items,8106
15/09/2011,Food at home,4200,229.911,7.816,3,Food,4934
15/09/2011,Food away from home,1345,233.032,5.926,3,Food,4934
15/09/2011,Footwear,7182,129.833,0.7,2,Apparel,5516
15/09/2011,Fruits and vegetables,9499,289.69,1.152,4,Food at home,4200
15/09/2011,Fuel oil and other fuels,416,334.735,0.309,4,Household energy,396
15/09/2011,Fuels and utilities,5463,222.606,5.096,2,Housing,6803
15/09/2011,Gasoline all types,789,317.446,4.865,4,Motor fuel,3840
15/09/2011,Hospital and related services,2710,647.688,1.703,3,Medical care services,7803
15/09/2011,Household energy,396,195.624,4,3,Fuels and utilities,5463
15/09/2011,Household furnishings and operations,9339,125.249,4.409,2,Housing,6803
15/09/2011,Household operations,8871,151.967,0.772,3,Household furnishings and operations,9339
15/09/2011,Housing,6803,220.162,41.46,1,All items,8106
15/09/2011,Infants’ and toddlers’ apparel,2101,116.253,0.192,2,Apparel,5516
15/09/2011,Information and information processing,8625,79.673,3.138,3,Communication,5970
15/09/2011,"Information technology, hardware and services",5358,8.933,0.804,4,Information and information processing,8625
15/09/2011,Lodging away from home,5762,139.636,0.776,3,Shelter,8742
15/09/2011,"Meats, poultry, fish, and eggs",8516,226.323,1.813,4,Food at home,4200
15/09/2011,Medical care,3411,402.269,6.627,1,All items,8106
15/09/2011,Medical care commodities,5635,325.13,1.633,2,Medical care,3411
15/09/2011,Medical care services,7803,426.192,4.994,2,Medical care,3411
15/09/2011,Men’s and boys’ apparel,2395,116.635,0.882,2,Apparel,5516
15/09/2011,Miscellaneous personal services,6567,364.789,1.055,3,Personal care,6986
15/09/2011,Motor fuel,3840,318.141,5.079,3,Private transportation,3815
15/09/2011,Motor vehicle maintenance and repair,9790,255.244,1.172,3,Private transportation,3815
15/09/2011,Motor vehicle parts and equipment,449,145.646,0.408,3,Private transportation,3815
15/09/2011,New and used motor vehicles,2973,101.095,6.333,3,Private transportation,3815
15/09/2011,New vehicles,4291,143.509,3.513,4,New and used motor vehicles,2973
15/09/2011,Nonalcoholic beverages and beverage materials,6387,167.995,0.926,4,Food at home,4200
15/09/2011,Nondurables,818,222.435,30.266,1,All items,8106
15/09/2011,Nondurables less food,6247,213.675,16.525,1,All items,8106
15/09/2011,Nondurables less food and apparel,5488,268.178,12.923,1,All items,8106
15/09/2011,Nondurables less food and beverages,7080,212.876,15.474,3,Commodities less food and beverages,3891
15/09/2011,"Nondurables less food, beverages, and apparel",1465,273.642,11.873,4,Nondurables less food and beverages,7080
15/09/2011,Other food at home,4196,200.393,1.996,4,Food at home,4200
15/09/2011,Other food away from home,1346,163.334,0.329,4,Food away from home,1345
15/09/2011,Other foods,9728,211.873,1.466,5,Fats and oils,3612
15/09/2011,Other goods and services,8488,388.859,3.497,1,All items,8106
15/09/2011,Other miscellaneous foods,5930,125.044,0.432,6,Other foods,9728
15/09/2011,Other services,6741,315.43,11.34,3,Services,9735
15/09/2011,Owners’ equivalent rent of primary residence,2972,260.522,23.31,3,Shelter,8742
15/09/2011,Personal care,6986,209.012,2.591,2,Other goods and services,8488
15/09/2011,Personal care products,1231,160.162,0.671,3,Personal care,6986
15/09/2011,Personal care services,1191,230.974,0.638,3,Personal care,6986
15/09/2011,Personal computers and peripheral equipment,980,66.391,0.228,5,"Information technology, hardware and services",5358
15/09/2011,Private transportation,3815,212.785,16.082,2,Transportation,6812
15/09/2011,Professional services,3965,336.855,2.83,3,Medical care services,7803
15/09/2011,Public transportation,4134,269.718,1.227,2,Transportation,6812
